"product_id","product_name","gender","category","pattern","color","age_group","season","price","material","sales_count","reviews_count","average_rating","out_of_stock_times","brand","discount","last_stock_date","wish_list_count","month_of_sale","year_of_sale","product_url"
"9723","Topper Flat Laces - Natural Black","Female","Accessories","Solid","Black","18-35","All","3.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/topper-flat-laces-natural-black"
"9724","The Beanie - Natural White","Unisex","Accessories","Solid","White","18-35","Winter","19.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/the-beanie-natural-white"
"9725","The Beanie - Ironbark","Unisex","Accessories","Solid","Multicolor","18-35","Winter","19.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/the-beanie"
"9729","Smallbirds Wool Runners - Little Kids - Wowza Blue (Buoyant Mint Sole)","Unisex","Shoes","Solid","Blue","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-little-kids-wowza-blue"
"9730","Smallbirds Wool Runners - Little Kids - Natural White Fluffs (Natural White Sole)","Unisex","Shoes","Solid","White","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-little-kids-natural-white-fluffs"
"9731","Smallbirds Wool Runners - Little Kids - Natural White (Natural White Sole)","Unisex","Shoes","Solid","White","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-little-kids-natural-white"
"9732","Smallbirds Wool Runners - Little Kids - Lux Purple Fluffs (Lux Purple Sole)","Unisex","Shoes","Solid","Purple","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-little-kids-lux-purple-fluffs"
"9733","Smallbirds Wool Runners - Little Kids - Buoyant Pink (Buoyant Pink Sole)","Unisex","Shoes","Solid","Pink","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-little-kids-buoyant-pink"
"9734","Smallbirds Wool Runners - Big Kids - Natural White Fluffs (Natural White Sole)","Unisex","Shoes","Solid","White","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-big-kids-natural-white-fluffs"
"9735","Smallbirds Wool Runners - Big Kids - Natural White (Natural White Sole)","Unisex","Shoes","Solid","White","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-big-kids-natural-white"
"9736","Smallbirds Wool Runners - Big Kids - Lux Purple Fluffs (Lux Purple Sole)","Unisex","Shoes","Solid","Purple","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-runners-big-kids-lux-purple-fluffs"
"9737","Smallbirds Wool Loungers - Little Kids - Natural Black 1 (Blizzard Sole)","Unisex","Shoes","Solid","Black","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-loungers-little-kids-natural-black-1"
"9738","Smallbirds Wool Loungers - Little Kids - Natural White (Natural White Sole)","Unisex","Shoes","Solid","White","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-loungers-little-kids-natural-white"
"9739","Smallbirds Wool Loungers - Little Kids - Light Grey (Blizzard Sole)","Unisex","Shoes","Solid","Grey","18-35","Winter","25.0","Wool","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-wool-loungers-little-kids-light-grey"
"9740","Smallbirds Pom Beanie - Little Kids - Blue Grey Marl","Unisex","Accessories","Solid","Grey","18-35","Winter","14.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/smallbirds-pom-beanie-little-kids"
"9741","Skipper Flat Laces - Natural White","Female","Accessories","Solid","White","18-35","All","3.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/skipper-flat-laces-natural-white"
"9742","Skipper Flat Laces - Natural Black","Female","Accessories","Solid","Black","18-35","All","3.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/skipper-flat-laces-natural-black"
"9743","Men's Zeffer Straps - Wave","Unisex","Accessories","Solid","Multicolor","18-35","All","9.0","Mixed","","","","","Allbirds","","","","","2026","https://www.allbirds.com/products/mens-zeffer-straps-wave"
"9968","TENCEL? LYOCELL RESORT SHIRT","Unisex","Shirt","Solid","Multicolor","18-35","Summer","65.0","Mixed","","","","","ThreadC","","","","","2026","https://www.frankandoak.com/products/mens-woven-shirt-mosstone-2mwc0040fe-mos"
"9977","JASPER SHIRT ? LONG SLEEVE","Unisex","Shirt","Solid","Multicolor","18-35","All","75.0","Mixed","","","","","ThreadC","","","","","2026","https://www.frankandoak.com/products/mens-woven-shirt-trailstone-2mwc002fe-dese"
"10300","NOVIA SPORT HEADBAND - NAVY","Female","Axx","Solid","Navy","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-sport-headband-navy"
"10301","NOVIA SPORT HEADBAND - WHITE","Female","Axx","Solid","White","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-sport-headband-white"
"10304","NOVIA SPORT HEADBAND - RED","Female","Axx","Solid","Red","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-sport-headband-red"
"10305","NOVIA MICRO SPORT SHORT - WHITE","Female","Shorts","Solid","White","18-35","Summer","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-micro-sport-short-white"
"10306","NOVIA MICRO SPORT SHORT - RED","Female","Shorts","Solid","Red","18-35","Summer","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-micro-sport-short-red"
"10307","NOVIA MICRO SPORT SHORT - NAVY","Female","Shorts","Solid","Navy","18-35","Summer","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-micro-sport-short-navy"
"10308","NOVIA LACE-UP T-SHIRT AND HEADBAND - WHITE","Female","Shirt","Solid","White","18-35","All","75.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-two-piece-lace-up-t-shirt-white"
"10309","NOVIA LACE-UP T-SHIRT AND HEADBAND - RED","Female","Shirt","Solid","Red","18-35","All","75.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-two-piece-lace-up-t-shirt-red"
"10310","NOVIA LACE-UP T-SHIRT AND HEADBAND - NAVY","Female","Shirt","Solid","Navy","18-35","All","75.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/novia-two-piece-lace-up-t-shirt-navy"
"10311","BLARE V-NECK TOP AND HEADBAND - YELLOW","Female","Shirt","Solid","Yellow","18-35","All","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-two-piece-v-neck-top-yellow"
"10312","BLARE VARSITY MICRO SKORT - GREEN","Female","Skirt","Solid","Green","18-35","All","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-varsity-micro-skort-green"
"10313","BLARE VARSITY MICRO SKORT - BABY BLUE","Female","Skirt","Solid","Blue","18-35","All","65.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-varsity-micro-skort-baby-blue"
"10314","BLARE SPORT CROP TEE AND HEADBAND - CRIMSON","Female","Shirt","Solid","Multicolor","18-35","Summer","49.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-two-piece-sport-crop-tee-crimson"
"10315","BLARE SPORT CROP TEE AND HEADBAND - BABY BLUE","Female","Shirt","Solid","Blue","18-35","Summer","49.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-two-piece-sport-crop-tee-baby-blue"
"10318","BLARE SPORT HOODIE AND HEADBAND - NAVY","Female","Jacket","Solid","Navy","18-35","Winter","79.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-hoodie-navy"
"10319","BLARE SPORT HOODIE AND HEADBAND - GREEN","Female","Jacket","Solid","Green","18-35","Winter","79.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-hoodie-green"
"10320","BLARE SPORT HEADBAND - YELLOW","Female","Axx","Solid","Yellow","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-headband-yellow"
"10321","BLARE SPORT HEADBAND - CRIMSON","Female","Axx","Solid","Multicolor","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-headband-crimson"
"10322","BLARE SPORT HEADBAND - NAVY","Female","Axx","Solid","Navy","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-headband-navy"
"10323","BLARE SPORT HEADBAND - GREEN","Female","Axx","Solid","Green","18-35","All","15.0","Mixed","","","","","I.AM.GIA","","","","","2026","https://www.iamgia.com/products/blare-sport-headband-green"
"10496","Airbrush High-Waist Heart Throb Legging - Winter Frost/White","Female","Activewear","Solid","White","18-35","Winter","134.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w51298r-airbrush-high-waist-heart-throb-legging-winter-frost-white"
"10497","Airlift Suit Up Bra - Burgundy Truffle/Black","Female","Women:Bras","Solid","Black","18-35","Spring","61.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w9780r-airlift-suit-up-bra-burgundy-truffle-black"
"10498","Accolade Crew Neck Pullover - Candlelight Yellow","Female","Women:Outerwear:Coverups:Pullovers","Solid","Yellow","18-35","All","138.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/u3031rg-accolade-crew-neck-pullover-candlelight-yellow"
"10500","Bae Hoodie - Spruce Green","Female","Shirt","Solid","Green","18-35","Winter","78.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w3814r-bae-hoodie-spruce-green"
"10502","Aspire Tank - Light Cocoa/White","Female","Shirt","Solid","White","18-35","Summer","68.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w2675rg-aspire-tank-light-cocoa-white"
"10504","Alumni Short - Seashell Blue","Female","Shorts","Solid","Blue","18-35","Summer","78.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w6273r-alumni-short-seashell-blue"
"10509","High-Waist Dreamscape Short - Semi Sheer White","Female","Shorts","Solid","White","18-35","Summer","98.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w6520r-high-waist-dreamscape-short-semi-sheer-white"
"10510","High-Waist Dreamscape Short - Lunar Grey","Female","Shorts","Solid","Grey","18-35","Summer","98.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w6520r-high-waist-dreamscape-short-lunar-grey"
"10512","Match Point Short - Taupe","Female","Shorts","Solid","Multicolor","18-35","Summer","62.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/w6334r-match-point-short-taupe"
"10520","Accolade Crew Neck Pullover - Macadamia","Female","Men:Outerwear:Coverups:Pullovers","Solid","Multicolor","18-35","All","138.0","Mixed","","","","","Alo Yoga","","","","","2026","https://aloyoga.com/products/u3031rg-accolade-crew-neck-pullover-macadamia-mens"
"10994","Caf? Meredith Bow Tank","Female","Meredith Bow Tank","Solid","Red","18-35","Summer","23.4","Mixed","","","","","Girlfriend Collective","","","","","2026","https://www.girlfriend.com/products/cafe-meredith-bow-tank"
"11138","NOBULL Gym Bag","Unisex","Accessories","Solid","Multicolor","18-35","All","120.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/nobull-gym-bag-white"
"11144","NOBULL Crossbody Bag","Unisex","Accessories","Solid","Multicolor","18-35","All","35.0","Mixed","","","","","NOBULL","","","","","2026","https://www.nobullproject.com/products/nobull-crossbody-bag-white"
"11742","NKD Refine High Waisted Shorts - Dusty Pink","Unisex","Clothing","Solid","Pink","18-35","Summer","23.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/nkd-refine-high-waisted-shorts-dusty-pink"
"11744","Boost Seamless Shorts - Alpine","Unisex","Clothing","Solid","Multicolor","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-alpine"
"11745","Boost Seamless Shorts - Fairy Floss","Unisex","Clothing","Solid","Multicolor","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-fairy-floss"
"11746","Boost Seamless Shorts - Lemon Lime","Unisex","Clothing","Solid","Multicolor","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-lemon-lime"
"11747","Boost Seamless Shorts - Sky Blue","Unisex","Clothing","Solid","Blue","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-sky-blue"
"11748","Boost Seamless Shorts - Wine","Unisex","Clothing","Solid","Multicolor","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-wine"
"11749","Boost Seamless Shorts - Graphite","Unisex","Clothing","Solid","Multicolor","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/boost-seamless-shorts-graphite"
"11759","NKD V Scrunch Shorts - Taupe","Unisex","Clothing","Solid","Multicolor","18-35","Summer","53.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/nkd-v-scrunch-shorts-taupe"
"11760","NKD Stonewash Sports Bra - Mint Stonewash","Female","Clothing","Solid","Mint","18-35","All","49.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/nkd-stonewash-sports-bra-mint-stonewash"
"11761","NKD Stonewash Sports Bra - Chocolate Stonewash","Female","Clothing","Solid","Multicolor","18-35","All","42.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/nkd-stonewash-sports-bra-chocolate-stonewash"
"11762","Extreme Scrunch Shorts - Black","Unisex","Clothing","Solid","Black","18-35","Summer","69.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/extreme-scrunch-shorts-black"
"11764","Stonewash Scrunch Seamless Shorts - Fawn Stonewash","Unisex","Clothing","Solid","Multicolor","18-35","Summer","76.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/stonewash-scrunch-seamless-shorts-fawn-stonewash"
"11766","NKD High Waisted Leggings - Cherry Red","Unisex","Clothing","Solid","Red","18-35","All","67.0","Mixed","","","","","Ryderwear","","","","","2026","https://www.ryderwear.com/products/nkd-high-waisted-leggings-cherry-red"
"11992","Run Cap","Unisex","Headwear","Solid","Multicolor","18-35","All","35.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/run-cap-uq5685f-lime-zestwhite"
"12003","Core Compression Shorts","Unisex","Shorts","Solid","Multicolor","18-35","Summer","90.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/core-compression-shorts-ma3851b-blackblack"
"12005","Ignition Haptic Headband","Unisex","Headwear","Solid","Multicolor","18-35","All","25.0","Mixed","","","","","2XU","","","","","2026","https://www.2xu.com/products/ignition-haptic-headband-uq7793f-dusted-grapegrape-reflective"
